object_kind,object_id,object_class,quantity,quantity_period,observation_calculation_class,model_use,evidence_reference,claim_boundary
route,ATT-GATEWAY-TO-TRADE-FORM-835117782,gateway_to_trade_form_state_attachment,,,registry_scaffold,no_structural_only,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,country-gateway commodity state; no port or contaminated source inferred
route,ATT-GATEWAY-TO-TRADE-FORM-855903608,gateway_to_trade_form_state_attachment,,,registry_scaffold,no_structural_only,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,country-gateway commodity state; no port or contaminated source inferred
route,ATT-GATEWAY-TO-TRADE-FORM-AA1949EC8,gateway_to_trade_form_state_attachment,,,registry_scaffold,no_structural_only,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,country-gateway commodity state; no port or contaminated source inferred
route,ATT-GATEWAY-TO-TRADE-FORM-B17A4F243,gateway_to_trade_form_state_attachment,,,registry_scaffold,no_structural_only,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,country-gateway commodity state; no port or contaminated source inferred
route,ATT-GATEWAY-TO-TRADE-FORM-BAF4CBD41,gateway_to_trade_form_state_attachment,,,registry_scaffold,no_structural_only,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,country-gateway commodity state; no port or contaminated source inferred
route,ATT-GATEWAY-TO-TRADE-FORM-C8481E006,gateway_to_trade_form_state_attachment,,,registry_scaffold,no_structural_only,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,country-gateway commodity state; no port or contaminated source inferred
route,ATT-GATEWAY-TO-TRADE-FORM-C85BCB40F,gateway_to_trade_form_state_attachment,,,registry_scaffold,no_structural_only,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,country-gateway commodity state; no port or contaminated source inferred
route,ATT-GATEWAY-TO-TRADE-FORM-D4B0F6FC1,gateway_to_trade_form_state_attachment,,,registry_scaffold,no_structural_only,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,country-gateway commodity state; no port or contaminated source inferred
route,ATT-GATEWAY-TO-TRADE-FORM-D74CCBA40,gateway_to_trade_form_state_attachment,,,registry_scaffold,no_structural_only,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,country-gateway commodity state; no port or contaminated source inferred
route,ATT-GATEWAY-TO-TRADE-FORM-DCD40F7B1,gateway_to_trade_form_state_attachment,,,registry_scaffold,no_structural_only,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,country-gateway commodity state; no port or contaminated source inferred
route,ATT-GATEWAY-TO-TRADE-FORM-E0EB07D96,gateway_to_trade_form_state_attachment,,,registry_scaffold,no_structural_only,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,country-gateway commodity state; no port or contaminated source inferred
route,ATT-GATEWAY-TO-TRADE-FORM-E9C6A8803,gateway_to_trade_form_state_attachment,,,registry_scaffold,no_structural_only,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,country-gateway commodity state; no port or contaminated source inferred
route,ATT-GATEWAY-TO-TRADE-FORM-F6195C3E3,gateway_to_trade_form_state_attachment,,,registry_scaffold,no_structural_only,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,country-gateway commodity state; no port or contaminated source inferred
route,ATT-GATEWAY-TO-TRADE-FORM-FFF116E21,gateway_to_trade_form_state_attachment,,,registry_scaffold,no_structural_only,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,country-gateway commodity state; no port or contaminated source inferred
route,ATT-SPATIAL-TO-MASS-STATE-00005BDFA,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-DURBAN-SLINGER,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-008007705,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-WRC1999-LETABA,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-00B6F4C1A,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-TONGA-VEG,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-014AE04C8,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-HEX-OLIFANTSNEK-CCARPIO,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-0234074BE,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,OD-R4-ZAF-FISH-001,candidate state; not a direct member-level observation
route,ATT-SPATIAL-TO-MASS-STATE-02990E144,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-FLAG-OMOSS,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-02B6FC24D,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-TONGA-VEG,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-02D6D5F32,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-OCP-RIETVLEI,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-03D0E4993,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-KZN-ROOT-VEG,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-077F3F696,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-OLIFANTS-VEGETABLES,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-09F2BDC10,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-ISIM-LAKESIBAYA,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-0A581E090,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-ISIM-MKHUZE,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-0AC76D0DF,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-ORANGEVAAL-SAND,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-0BC488D20,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-HEX-OLIFANTSNEK-OMOSSAMBICUS,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-0CB1DFDEF,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-SHONGWENI-OMOSSAMBICUS,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-0D121B926,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-COAST-WILD-MUSSEL,candidate state; not a direct member-level observation
route,ATT-SPATIAL-TO-MASS-STATE-0D67DC37C,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-WC-POP-MUSSELS,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-1039B2E03,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-VAAL-YELLOWFISH,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-10CF4FAD6,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-TONGA-VEG,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-13E323EAD,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-DURBAN-SLINGER,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-171044617,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-ORANGEVAAL-BOSKOP,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-18B6F26BE,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-WRC1999-BERG,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-18FEAC743,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-INANDA-OBSERVED,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-19AE6F008,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-OCP-ROODEPLAAT,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-1D81E49A8,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-FLAG-SILVERCAT,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-1EB9D0472,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,OD-R3-ZAF-VEG-001,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-20FA2D63C,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-TONGA-VEG,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-214C2ACFE,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-NORTHEND-CCARPIO,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-22D10A375,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-HEX-BOSPOORT-CGARIEPINUS,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-2E0291360,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-ORANGEVAAL-BLOEMHOF,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-2E28CB8EC,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-LEPHALALE-VEG,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-30FECAFCA,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-TONGA-VEG,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-321A0ABD9,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-INANDA-RENDALLI,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-33001842B,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-NDUMO-CPC,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-39360B425,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-WRC1999-OLIFANTS,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-395515AE9,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-COAST-WILD-MUSSEL,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-3DD355368,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-ETHEKWINI-DURBANBAY,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-402D08BB2,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-ISIM-LAKESTLUCIA,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-481602478,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-SHONGWENI-CRENDALLI,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-4BF28F7DF,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,OD-R3-ZAF-VEG-001,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-4EDA3A8F2,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-ETHEKWINI-UMNGENIESTUARY,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-4F24BBFF6,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-PHALABORWA-SILVERCAT,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-4FCE5597C,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,OD-R4-ZAF-FISH-001,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-514F4450A,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-COAST-WILD-MUSSEL,candidate state; not a direct member-level observation
route,ATT-SPATIAL-TO-MASS-STATE-560491600,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-JHB-OPENMARKET-VEG,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-592F7DC43,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,OD-R4-ZAF-FISH-001,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-594B914DF,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-ISIM-LAKESIBAYA,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-63DE0106A,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-FLAG-SILVERCAT,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-68A37CED6,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-OLIFANTS-LOSKOP-LROSAE,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-70F5FED03,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-NORTHEND-OMOSS,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-74CC3D9C8,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-VAAL-UMBRATUS,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-755E2D872,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-VAAL-UMBRATUS,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-756EC71F4,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-VAAL-CAPENSIS,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-768E6EEB6,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,OD-R4-ZAF-FISH-001,candidate state; not a direct member-level observation
route,ATT-SPATIAL-TO-MASS-STATE-7778D7C7C,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-ISIM-LAKESTLUCIA,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-77DE560EC,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-ORANGEVAAL-VAAL,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-77E2BD7BF,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,OD-R3-ZAF-VEG-001,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-78042BF09,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-WRC1999-CROCODILE,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-7AABA7230,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,OD-R3-ZAF-VEG-001,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-7FCB20CD2,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,OD-R3-ZAF-VEG-001,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-802E9BF6F,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-FLAG-LROSAE,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-83B14932D,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-OLIFANTS-LOSKOP-OMOSS,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-859E88D65,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-COAST-FILTERFEEDERS,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-879D34FE2,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-KZN-ROOT-VEG,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-87C58C743,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-DAVIDSONVILLE-BRASSICA,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-8830A181C,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-ORANGEVAAL-RIET,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-884D1244E,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,OD-R3-ZAF-VEG-001,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-898931900,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-DURBAN-VEG,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-8A8C84E68,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,OD-R4-ZAF-FISH-001,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-8B1B8505C,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-INANDA-HG,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-8B7831AB0,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-NDUMO-CPC,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-8CF9B1AF9,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-TONGA-VEG,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-8DEC11555,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-ORANGEVAAL-GARIEP,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-8E94406B5,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-NAGLE-RENDALLI,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-8EF2EFE9B,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-WRC1999-BERG,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-8F9817105,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-KZN-ROOT-VEG,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-95639D6E8,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-WC-POP-MUSSELS,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-95F20D48E,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,OD-R4-ZAF-FISH-001,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-975B18612,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-INANDA-RENDALLI,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-97A696C0E,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-WRC1999-LUVUVHU,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-97C56563A,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,CHEM-ZAF-01,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-A1BFB0791,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-FLAG-OMOSS,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-A517EE1B6,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-FLAG-LROSAE,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-A570D7820,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-ISIM-MKHUZE,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-A57A052CC,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-DAVIDSONVILLE-BRASSICA,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-A8F46EE0C,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-COAST-WILD-MUSSEL,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-A95E82A61,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,CHEM-ZAF-PORT-ST-JOHNS-SPINACH,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-A96B2B421,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-ISIM-LAKESTLUCIA,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-AAF2A659D,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-HEX-BOSPOORT-CCARPIO,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-B1851B856,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-ISIM-KOSIBAY,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-B27B62DD1,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-OCP-HARTBEESPOORT,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-B7804EE4B,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-SHONGWENI-OMOSSAMBICUS,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-B8A02AD99,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-HEX-OLIFANTSNEK-CGARIEPINUS,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-BB4B6C319,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-ISIM-LAKESTLUCIA,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-BCCA136F6,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-INANDA-HG,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-BD12CCFC6,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-CAPEVIDAL-MACKEREL,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-BD1DB8819,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-OLIFANTS-VEGETABLES,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-BD241BD66,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-INANDA-HG,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-C1733D283,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-BARBERTON-VEG,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-C4E6945DC,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-INANDA-OBSERVED,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-C7A383DDE,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-ORANGEVAAL-BOSKOP,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-C9FDCF472,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-NDUMO-CPC,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-CA4F340E0,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-NDUMO-CPC,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-CCFAC0592,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,OD-R3-ZAF-VEG-001,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-CDB0295B2,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-HEX-OLIFANTSNEK-OMOSSAMBICUS,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-CEB3905D0,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-OCP-ROODEPLAAT,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-CEE46157A,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-DURBAN-VEG,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-CF06CC427,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,CHEM-ZAF-BARBERTON-VEG,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-D0CEC065E,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-NORTHEND-CCARPIO,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-D1BFAC1E5,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-COAST-FILTERFEEDERS,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-D212A74D3,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-CAPEVIDAL-MACKEREL,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-D3C8349F0,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,OD-R4-ZAF-FISH-001,candidate state; not a direct member-level observation
route,ATT-SPATIAL-TO-MASS-STATE-D3D024DA4,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-BARBERTON-VEG,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-D5DF3EC32,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-DURBAN-VEG,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-D99E80CCF,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-VAAL-CAPENSIS,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-D9C4A2CEC,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-WRC1999-SABIE,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-DB2C73BB8,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-TONGA-VEG,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-DE54F68BA,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-HEX-BOSPOORT-OMOSSAMBICUS,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-DEC29F44A,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,OD-R4-ZAF-FISH-001,candidate state; not a direct member-level observation
route,ATT-SPATIAL-TO-MASS-STATE-E2011A21C,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-HEX-OLIFANTSNEK-CCARPIO,state attachment; not physical flow
route,ATT-SPATIAL-TO-MASS-STATE-E360CC398,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-KZN-ROOT-VEG,state attachment; not proof of consumption mass
route,ATT-SPATIAL-TO-MASS-STATE-E3B8320F7,spatial_to_mass_state_attachment,,,registry_scaffold,no_structural_only,SAOD-ZAF-TONGA-VEG,state attachment; not physical flow
