route_id,from_node_id,to_node_id,country,iso3,from_name,to_name,source_longitude,source_latitude,destination_longitude,destination_latitude,great_circle_distance_km,food_domains,route_kind,evidence_class,quantitative_state,mass_balance_use,cross_border,road_geometry_status,source_reference,claim_boundary,origin_release
GEO_ROUTE_6D5DD00F8E48AC,GEO_ZWE_890516,GEO_ZWE_894701,Zimbabwe,ZWE,Gwanda,Bulawayo,29.00698,-20.93622,28.58333,-20.15,97.922,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_0DA68C98E0A743,GEO_ZWE_884979,GEO_ZWE_882100,Zimbabwe,ZWE,Mutare,Rusape,32.67086,-18.9707,32.12843,-18.52785,75.412,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_2FE0447209B760,GEO_ZWE_882100,GEO_ZWE_884979,Zimbabwe,ZWE,Rusape,Mutare,32.12843,-18.52785,32.67086,-18.9707,75.412,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_72C0E588A29769,GEO_ZWE_884979,GEO_ZWE_893549,Zimbabwe,ZWE,Mutare,Chipinge,32.67086,-18.9707,32.62365,-20.18833,135.485,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_891A8594113D36,GEO_ZWE_893549,GEO_ZWE_884979,Zimbabwe,ZWE,Chipinge,Mutare,32.62365,-20.18833,32.67086,-18.9707,135.485,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_F4DEE47F05960F,GEO_ZWE_890422,GEO_ZWE_888710,Zimbabwe,ZWE,Gweru,Kwekwe,29.81667,-19.45,29.81486,-18.92809,58.034,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_97AFABEE345240,GEO_ZWE_888710,GEO_ZWE_890422,Zimbabwe,ZWE,Kwekwe,Gweru,29.81486,-18.92809,29.81667,-19.45,58.034,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_E37444E9EDFE59,GEO_ZWE_890422,GEO_ZWE_882599,Zimbabwe,ZWE,Gweru,Redcliff,29.81667,-19.45,29.78333,-19.03333,46.464,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_E46D3E62896DC0,GEO_ZWE_882599,GEO_ZWE_890422,Zimbabwe,ZWE,Redcliff,Gweru,29.78333,-19.03333,29.81667,-19.45,46.464,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_A2258C1E8A7130,GEO_ZWE_890422,GEO_ZWE_881164,Zimbabwe,ZWE,Gweru,Shurugwi,29.81667,-19.45,30.00589,-19.67016,31.502,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_455B4CF8E69578,GEO_ZWE_881164,GEO_ZWE_890422,Zimbabwe,ZWE,Shurugwi,Gweru,30.00589,-19.67016,29.81667,-19.45,31.502,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_1854EFEA5E5E38,GEO_ZWE_893697,GEO_ZWE_884141,Zimbabwe,ZWE,Chinhoyi,Norton,30.2,-17.36667,30.7,-17.88333,78.155,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_89C2E2269196CA,GEO_ZWE_884141,GEO_ZWE_893697,Zimbabwe,ZWE,Norton,Chinhoyi,30.7,-17.88333,30.2,-17.36667,78.155,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_83B4722FB1C5F9,GEO_ZWE_893697,GEO_ZWE_889191,Zimbabwe,ZWE,Chinhoyi,Karoi,30.2,-17.36667,29.69247,-16.80993,82.112,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_E6F61421ECA7CF,GEO_ZWE_889191,GEO_ZWE_893697,Zimbabwe,ZWE,Karoi,Chinhoyi,29.69247,-16.80993,30.2,-17.36667,82.112,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_53F49C8EB26E75,GEO_ZWE_893697,GEO_ZWE_889215,Zimbabwe,ZWE,Chinhoyi,Kariba,30.2,-17.36667,28.8,-16.51667,176.377,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_44077DD7EE5657,GEO_ZWE_889215,GEO_ZWE_893697,Zimbabwe,ZWE,Kariba,Chinhoyi,28.8,-16.51667,30.2,-17.36667,176.377,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_8E4B92A05E5CBA,GEO_ZWE_886763,GEO_ZWE_878549,Zimbabwe,ZWE,Masvingo,Zvishavane,30.82766,-20.06373,30.06648,-20.32674,84.648,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_4262720A9CCBF7,GEO_ZWE_878549,GEO_ZWE_886763,Zimbabwe,ZWE,Zvishavane,Masvingo,30.06648,-20.32674,30.82766,-20.06373,84.648,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_418BAABBBCFB8D,GEO_ZWE_886763,GEO_ZWE_893485,Zimbabwe,ZWE,Masvingo,Chiredzi,30.82766,-20.06373,31.66667,-21.05,140.205,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_3AC886F66D3366,GEO_ZWE_893485,GEO_ZWE_886763,Zimbabwe,ZWE,Chiredzi,Masvingo,31.66667,-21.05,30.82766,-20.06373,140.205,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_D19939D60855C6,GEO_ZWE_886763,GEO_ZWE_881164,Zimbabwe,ZWE,Masvingo,Shurugwi,30.82766,-20.06373,30.00589,-19.67016,96.439,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_93D6E960E6D62B,GEO_ZWE_881164,GEO_ZWE_886763,Zimbabwe,ZWE,Shurugwi,Masvingo,30.00589,-19.67016,30.82766,-20.06373,96.439,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_859622913066D8,GEO_ZWE_886990,GEO_ZWE_1106542,Zimbabwe,ZWE,Marondera,Chitungwiza,31.55193,-18.18527,31.07555,-18.01274,53.881,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_A169EA486B0A46,GEO_ZWE_1106542,GEO_ZWE_886990,Zimbabwe,ZWE,Chitungwiza,Marondera,31.07555,-18.01274,31.55193,-18.18527,53.881,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_BECBE578D19C4D,GEO_ZWE_886990,GEO_ZWE_882009,Zimbabwe,ZWE,Marondera,Ruwa,31.55193,-18.18527,31.24472,-17.88972,46.207,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_BF5C881C607B2C,GEO_ZWE_882009,GEO_ZWE_886990,Zimbabwe,ZWE,Ruwa,Marondera,31.24472,-17.88972,31.55193,-18.18527,46.207,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_C0BFDAE477430D,GEO_ZWE_886990,GEO_ZWE_882100,Zimbabwe,ZWE,Marondera,Rusape,31.55193,-18.18527,32.12843,-18.52785,71.783,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_5F1541208A512E,GEO_ZWE_882100,GEO_ZWE_886990,Zimbabwe,ZWE,Rusape,Marondera,32.12843,-18.52785,31.55193,-18.18527,71.783,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_0C69480CF07968,GEO_ZWE_895061,GEO_ZWE_885792,Zimbabwe,ZWE,Bindura,Mount Hampden,31.33056,-17.30192,30.93889,-17.74167,64.155,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_166BF0D711B4FE,GEO_ZWE_885792,GEO_ZWE_895061,Zimbabwe,ZWE,Mount Hampden,Bindura,30.93889,-17.74167,31.33056,-17.30192,64.155,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_B027B645C94A83,GEO_ZWE_890516,GEO_ZWE_878549,Zimbabwe,ZWE,Gwanda,Zvishavane,29.00698,-20.93622,30.06648,-20.32674,129.418,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_1F8BDCB2DAECCE,GEO_ZWE_878549,GEO_ZWE_890516,Zimbabwe,ZWE,Zvishavane,Gwanda,30.06648,-20.32674,29.00698,-20.93622,129.418,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_01A6A244AA8A4A,GEO_ZWE_890516,GEO_ZWE_895269,Zimbabwe,ZWE,Gwanda,Beitbridge,29.00698,-20.93622,30.0,-22.21667,175.542,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_022178CE372639,GEO_ZWE_895269,GEO_ZWE_890516,Zimbabwe,ZWE,Beitbridge,Gwanda,30.0,-22.21667,29.00698,-20.93622,175.542,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_C6E8CA23124E20,GEO_ZWE_888225,GEO_ZWE_889942,Zimbabwe,ZWE,Lupane,Hwange,27.80696,-18.93149,26.49877,-18.36446,151.564,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_6B0C5618CBE714,GEO_ZWE_889942,GEO_ZWE_888225,Zimbabwe,ZWE,Hwange,Lupane,26.49877,-18.36446,27.80696,-18.93149,151.564,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_33327610DEDA5A,GEO_ZWE_888225,GEO_ZWE_879431,Zimbabwe,ZWE,Lupane,Victoria Falls,27.80696,-18.93149,25.83066,-17.93285,236.206,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_4D298248A18683,GEO_ZWE_879431,GEO_ZWE_888225,Zimbabwe,ZWE,Victoria Falls,Lupane,25.83066,-17.93285,27.80696,-18.93149,236.206,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_872BB38ABCB0DE,GEO_ZWE_888225,GEO_ZWE_890983,Zimbabwe,ZWE,Lupane,Gokwe,27.80696,-18.93149,28.9349,-18.20476,143.754,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_97914B217C4C04,GEO_ZWE_890983,GEO_ZWE_888225,Zimbabwe,ZWE,Gokwe,Lupane,28.9349,-18.20476,27.80696,-18.93149,143.754,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_28A4679ADB1F9B,GEO_ZWE_1106542,GEO_ZWE_1085510,Zimbabwe,ZWE,Chitungwiza,Epworth,31.07555,-18.01274,31.1475,-17.89,15.627,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_2D53ACAAA79756,GEO_ZWE_1085510,GEO_ZWE_1106542,Zimbabwe,ZWE,Epworth,Chitungwiza,31.1475,-17.89,31.07555,-18.01274,15.627,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_66B75DFD5EFD37,GEO_ZWE_1085510,GEO_ZWE_882009,Zimbabwe,ZWE,Epworth,Ruwa,31.1475,-17.89,31.24472,-17.88972,10.288,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_CE9A5D529985F6,GEO_ZWE_882009,GEO_ZWE_1085510,Zimbabwe,ZWE,Ruwa,Epworth,31.24472,-17.88972,31.1475,-17.89,10.288,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_736ACFC24507B0,GEO_ZWE_1085510,GEO_ZWE_885792,Zimbabwe,ZWE,Epworth,Mount Hampden,31.1475,-17.89,30.93889,-17.74167,27.563,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_DAAE12F84D6F6A,GEO_ZWE_885792,GEO_ZWE_1085510,Zimbabwe,ZWE,Mount Hampden,Epworth,30.93889,-17.74167,31.1475,-17.89,27.563,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
GEO_ROUTE_EC393544FA3FE1,GEO_ZWE_888710,GEO_ZWE_889453,Zimbabwe,ZWE,Kwekwe,Kadoma,29.81486,-18.92809,29.91534,-18.33328,66.982,fish|vegetable,candidate directed national access corridor,model-support topology from geolocated settlements,no observed route mass; inactive until compatible dated evidence or an explicitly requested model run,"eligible only after source, commodity, product and time activation",no,pending road-network alignment; endpoint relation only,GeoNames cities5000 dump; connection generated by predeclared national sparse-graph rule,within-country reachability support only; not evidence that food moved along this pair,NF_EDFLOW_geolocated_network_expansion_v1_2_0_2026-08-31
