node_id,country,iso3,display_name,node_class,roles,food_domains,parent_node_id,aliases,legacy_node_ids,source_references,evidence_states,coordinate_status,identity_rule,is_country_anchor,is_trade_gateway,is_evidence_node,node_layer,base_spatial_node_id,commodity_label,product_form,mass_state_role,specificity,allocation_status,operational_mass_node,direct_location_product_observation,v1_status
ZAF-N-TRADE-GATEWAY,South Africa,ZAF,South Africa national aquatic-food trade gateway,national_trade_gateway,trade_gateway,fish,ZAF-N-COUNTRY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs country-pair node; not a source-specific contaminant shipment,country-level gateway; no point coordinate assigned,one country-level customs gateway per participating ISO3; excluded from local exposure nodes,no,yes,no,structural,,,,,,,no,no,inherited_v1_0_0
ZAF-M-CRUSTACEANS-5C57064F7,South Africa,ZAF,crustaceans @ South Africa national aquatic-food trade gateway [export_dispatch],mass_labelled_commodity_state,export_dispatch,fish,ZAF-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,ZAF-N-TRADE-GATEWAY,crustaceans,crustaceans,export_dispatch,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
ZAF-M-CRUSTACEANS-9D749635A,South Africa,ZAF,crustaceans @ South Africa national aquatic-food trade gateway [import_reception],mass_labelled_commodity_state,import_reception,fish,ZAF-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,ZAF-N-TRADE-GATEWAY,crustaceans,crustaceans,import_reception,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
ZAF-M-DRIED-SALTED-SMOKED-FI-4BD652B26,South Africa,ZAF,dried salted smoked fish @ South Africa national aquatic-food trade gateway [export_dispatch],mass_labelled_commodity_state,export_dispatch,fish,ZAF-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,ZAF-N-TRADE-GATEWAY,dried salted smoked fish,dried_salted_smoked_fish,export_dispatch,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
ZAF-M-DRIED-SALTED-SMOKED-FI-1C7847F9D,South Africa,ZAF,dried salted smoked fish @ South Africa national aquatic-food trade gateway [import_reception],mass_labelled_commodity_state,import_reception,fish,ZAF-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,ZAF-N-TRADE-GATEWAY,dried salted smoked fish,dried_salted_smoked_fish,import_reception,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
ZAF-M-FISH-FILLETS-AND-MEAT-A042D6039,South Africa,ZAF,fish fillets and meat @ South Africa national aquatic-food trade gateway [export_dispatch],mass_labelled_commodity_state,export_dispatch,fish,ZAF-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,ZAF-N-TRADE-GATEWAY,fish fillets and meat,fish_fillets_and_meat,export_dispatch,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
ZAF-M-FISH-FILLETS-AND-MEAT-374B0D025,South Africa,ZAF,fish fillets and meat @ South Africa national aquatic-food trade gateway [import_reception],mass_labelled_commodity_state,import_reception,fish,ZAF-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,ZAF-N-TRADE-GATEWAY,fish fillets and meat,fish_fillets_and_meat,import_reception,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
ZAF-M-FRESH-OR-CHILLED-FISH-E4409E760,South Africa,ZAF,fresh or chilled fish @ South Africa national aquatic-food trade gateway [export_dispatch],mass_labelled_commodity_state,export_dispatch,fish,ZAF-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,ZAF-N-TRADE-GATEWAY,fresh or chilled fish,fresh_or_chilled_fish,export_dispatch,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
ZAF-M-FRESH-OR-CHILLED-FISH-10FC14FE6,South Africa,ZAF,fresh or chilled fish @ South Africa national aquatic-food trade gateway [import_reception],mass_labelled_commodity_state,import_reception,fish,ZAF-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,ZAF-N-TRADE-GATEWAY,fresh or chilled fish,fresh_or_chilled_fish,import_reception,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
ZAF-M-FROZEN-FISH-D6F951775,South Africa,ZAF,frozen fish @ South Africa national aquatic-food trade gateway [export_dispatch],mass_labelled_commodity_state,export_dispatch,fish,ZAF-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,ZAF-N-TRADE-GATEWAY,frozen fish,frozen_fish,export_dispatch,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
ZAF-M-FROZEN-FISH-69A91FDCE,South Africa,ZAF,frozen fish @ South Africa national aquatic-food trade gateway [import_reception],mass_labelled_commodity_state,import_reception,fish,ZAF-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,ZAF-N-TRADE-GATEWAY,frozen fish,frozen_fish,import_reception,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
ZAF-M-LIVE-FISH-A8AA5251A,South Africa,ZAF,live fish @ South Africa national aquatic-food trade gateway [export_dispatch],mass_labelled_commodity_state,export_dispatch,fish,ZAF-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,ZAF-N-TRADE-GATEWAY,live fish,live_fish,export_dispatch,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
ZAF-M-LIVE-FISH-DE6EE9AC7,South Africa,ZAF,live fish @ South Africa national aquatic-food trade gateway [import_reception],mass_labelled_commodity_state,import_reception,fish,ZAF-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,ZAF-N-TRADE-GATEWAY,live fish,live_fish,import_reception,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
ZAF-M-MOLLUSCS-055715CC1,South Africa,ZAF,molluscs @ South Africa national aquatic-food trade gateway [export_dispatch],mass_labelled_commodity_state,export_dispatch,fish,ZAF-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,ZAF-N-TRADE-GATEWAY,molluscs,molluscs,export_dispatch,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
ZAF-M-MOLLUSCS-B0B2E7C07,South Africa,ZAF,molluscs @ South Africa national aquatic-food trade gateway [import_reception],mass_labelled_commodity_state,import_reception,fish,ZAF-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,ZAF-N-TRADE-GATEWAY,molluscs,molluscs,import_reception,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
ZAF-M-OTHER-AQUATIC-INVERTEB-3535866E1,South Africa,ZAF,other aquatic invertebrates @ South Africa national aquatic-food trade gateway [export_dispatch],mass_labelled_commodity_state,export_dispatch,fish,ZAF-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,ZAF-N-TRADE-GATEWAY,other aquatic invertebrates,other_aquatic_invertebrates,export_dispatch,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
ZAF-M-OTHER-AQUATIC-INVERTEB-D73DCCBDB,South Africa,ZAF,other aquatic invertebrates @ South Africa national aquatic-food trade gateway [import_reception],mass_labelled_commodity_state,import_reception,fish,ZAF-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,ZAF-N-TRADE-GATEWAY,other aquatic invertebrates,other_aquatic_invertebrates,import_reception,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
ZAF-M-PREPARED-CRUSTACEANS-M-BAAF2799A,South Africa,ZAF,prepared crustaceans molluscs @ South Africa national aquatic-food trade gateway [export_dispatch],mass_labelled_commodity_state,export_dispatch,fish,ZAF-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,ZAF-N-TRADE-GATEWAY,prepared crustaceans molluscs,prepared_crustaceans_molluscs,export_dispatch,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
ZAF-M-PREPARED-CRUSTACEANS-M-D7E7E621A,South Africa,ZAF,prepared crustaceans molluscs @ South Africa national aquatic-food trade gateway [import_reception],mass_labelled_commodity_state,import_reception,fish,ZAF-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,ZAF-N-TRADE-GATEWAY,prepared crustaceans molluscs,prepared_crustaceans_molluscs,import_reception,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
ZAF-M-PREPARED-OR-PRESERVED-9E0ADF4B0,South Africa,ZAF,prepared or preserved fish @ South Africa national aquatic-food trade gateway [export_dispatch],mass_labelled_commodity_state,export_dispatch,fish,ZAF-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,ZAF-N-TRADE-GATEWAY,prepared or preserved fish,prepared_or_preserved_fish,export_dispatch,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
ZAF-M-PREPARED-OR-PRESERVED-DE2508437,South Africa,ZAF,prepared or preserved fish @ South Africa national aquatic-food trade gateway [import_reception],mass_labelled_commodity_state,import_reception,fish,ZAF-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,ZAF-N-TRADE-GATEWAY,prepared or preserved fish,prepared_or_preserved_fish,import_reception,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
SSD-M-CLARIAS-GARIEPINUS-DD25E6728,South Sudan,SSD,Clarias gariepinus @ White Nile near Melut oil fields [source_stock],mass_labelled_commodity_state,source_stock,fish,SSD-N-WHITE-NILE-NEAR-MELUT-OIL-B186819,,,SSD_MELUT_WHITE_NILE_PAH_FISH,location-product pair retained from evidence record; quantity may be unresolved,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,commodity_state,SSD-N-WHITE-NILE-NEAR-MELUT-OIL-B186819,Clarias gariepinus,unspecified_form,source_stock,named_product_or_taxon,location-product pair retained from evidence record; quantity may be unresolved,yes,yes,new_v1_1_0_mass_state
SSD-M-LATES-NILOTICUS-8B8F7FB31,South Sudan,SSD,Lates niloticus @ White Nile near Melut oil fields [source_stock],mass_labelled_commodity_state,source_stock,fish,SSD-N-WHITE-NILE-NEAR-MELUT-OIL-B186819,,,SSD_MELUT_WHITE_NILE_PAH_FISH,location-product pair retained from evidence record; quantity may be unresolved,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,commodity_state,SSD-N-WHITE-NILE-NEAR-MELUT-OIL-B186819,Lates niloticus,unspecified_form,source_stock,named_product_or_taxon,location-product pair retained from evidence record; quantity may be unresolved,yes,yes,new_v1_1_0_mass_state
SSD-M-OREOCHROMIS-NILOTICUS-4810E74AB,South Sudan,SSD,Oreochromis niloticus @ White Nile near Melut oil fields [source_stock],mass_labelled_commodity_state,source_stock,fish,SSD-N-WHITE-NILE-NEAR-MELUT-OIL-B186819,,,SSD_MELUT_WHITE_NILE_PAH_FISH,location-product pair retained from evidence record; quantity may be unresolved,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,commodity_state,SSD-N-WHITE-NILE-NEAR-MELUT-OIL-B186819,Oreochromis niloticus,unspecified_form,source_stock,named_product_or_taxon,location-product pair retained from evidence record; quantity may be unresolved,yes,yes,new_v1_1_0_mass_state
SSD-M-UNSPECIFIED-FISH-COMMO-2AE035EF3,South Sudan,SSD,unspecified fish commodity @ White Nile near the Melut oil fields [source_stock],mass_labelled_commodity_state,source_stock,fish,SSD-N-WHITE-NILE-NEAR-THE-MELUT-48A5ADC,,,CHEM-SSD-01,location-product pair retained from evidence record; quantity may be unresolved,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,commodity_state,SSD-N-WHITE-NILE-NEAR-THE-MELUT-48A5ADC,unspecified fish commodity,unspecified_form,source_stock,domain_only,location-product pair retained from evidence record; quantity may be unresolved,yes,yes,new_v1_1_0_mass_state
SSD-N-WHITE-NILE-NEAR-MELUT-OIL-B186819,South Sudan,SSD,White Nile near Melut oil fields,named_locality,source,fish,,,,SSD_MELUT_WHITE_NILE_PAH_FISH | nf_unit:SSD_MELUT_WHITE_NILE_PAH_FISH,direct_source_screening_alarm | retained from latest_nf_curated_unit,not harmonized; no coordinate invented,persistent exact-text evidence node; aliases merged only within country after normalized-text equality,no,no,yes,spatial,,,,,,,no,no,inherited_v1_0_0
SSD-N-WHITE-NILE-NEAR-THE-MELUT-48A5ADC,South Sudan,SSD,White Nile near the Melut oil fields,named_locality,source,fish,,,,CHEM-SSD-01 | atlas_unit:CHEM-SSD-01,chemistry/source record retained; join status as inherited | retained from frozen_atlas_unit,not harmonized; no coordinate invented,persistent exact-text evidence node; aliases merged only within country after normalized-text equality,no,no,yes,spatial,,,,,,,no,no,inherited_v1_0_0
SSD-N-COUNTRY,South Sudan,SSD,South Sudan country anchor,country_anchor,country_anchor,,,,,country_atlas_v2_layer_54,structural registry node; not food-safety evidence,country geometry handled by atlas layer; no point coordinate assigned,one structural country anchor per ISO3; excluded from evidence-node counts,yes,no,no,structural,,,,,,,no,no,inherited_v1_0_0
SSD-N-TRADE-GATEWAY,South Sudan,SSD,South Sudan national aquatic-food trade gateway,national_trade_gateway,trade_gateway,fish,SSD-N-COUNTRY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs country-pair node; not a source-specific contaminant shipment,country-level gateway; no point coordinate assigned,one country-level customs gateway per participating ISO3; excluded from local exposure nodes,no,yes,no,structural,,,,,,,no,no,inherited_v1_0_0
SSD-M-CRUSTACEANS-5DD51161D,South Sudan,SSD,crustaceans @ South Sudan national aquatic-food trade gateway [import_reception],mass_labelled_commodity_state,import_reception,fish,SSD-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,SSD-N-TRADE-GATEWAY,crustaceans,crustaceans,import_reception,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
SSD-M-DRIED-SALTED-SMOKED-FI-34D71B271,South Sudan,SSD,dried salted smoked fish @ South Sudan national aquatic-food trade gateway [export_dispatch],mass_labelled_commodity_state,export_dispatch,fish,SSD-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,SSD-N-TRADE-GATEWAY,dried salted smoked fish,dried_salted_smoked_fish,export_dispatch,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
SSD-M-DRIED-SALTED-SMOKED-FI-D27B05DAA,South Sudan,SSD,dried salted smoked fish @ South Sudan national aquatic-food trade gateway [import_reception],mass_labelled_commodity_state,import_reception,fish,SSD-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,SSD-N-TRADE-GATEWAY,dried salted smoked fish,dried_salted_smoked_fish,import_reception,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
SSD-M-FISH-FILLETS-AND-MEAT-78C51CE44,South Sudan,SSD,fish fillets and meat @ South Sudan national aquatic-food trade gateway [export_dispatch],mass_labelled_commodity_state,export_dispatch,fish,SSD-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,SSD-N-TRADE-GATEWAY,fish fillets and meat,fish_fillets_and_meat,export_dispatch,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
SSD-M-FISH-FILLETS-AND-MEAT-9AFFA5468,South Sudan,SSD,fish fillets and meat @ South Sudan national aquatic-food trade gateway [import_reception],mass_labelled_commodity_state,import_reception,fish,SSD-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,SSD-N-TRADE-GATEWAY,fish fillets and meat,fish_fillets_and_meat,import_reception,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
SSD-M-FRESH-OR-CHILLED-FISH-A65EDFD66,South Sudan,SSD,fresh or chilled fish @ South Sudan national aquatic-food trade gateway [export_dispatch],mass_labelled_commodity_state,export_dispatch,fish,SSD-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,SSD-N-TRADE-GATEWAY,fresh or chilled fish,fresh_or_chilled_fish,export_dispatch,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
SSD-M-FRESH-OR-CHILLED-FISH-BD8AB6592,South Sudan,SSD,fresh or chilled fish @ South Sudan national aquatic-food trade gateway [import_reception],mass_labelled_commodity_state,import_reception,fish,SSD-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,SSD-N-TRADE-GATEWAY,fresh or chilled fish,fresh_or_chilled_fish,import_reception,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
SSD-M-FROZEN-FISH-84B0D1F97,South Sudan,SSD,frozen fish @ South Sudan national aquatic-food trade gateway [import_reception],mass_labelled_commodity_state,import_reception,fish,SSD-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,SSD-N-TRADE-GATEWAY,frozen fish,frozen_fish,import_reception,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
SSD-M-LIVE-FISH-ED3E22753,South Sudan,SSD,live fish @ South Sudan national aquatic-food trade gateway [import_reception],mass_labelled_commodity_state,import_reception,fish,SSD-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,SSD-N-TRADE-GATEWAY,live fish,live_fish,import_reception,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
SSD-M-MOLLUSCS-C4D506BCF,South Sudan,SSD,molluscs @ South Sudan national aquatic-food trade gateway [import_reception],mass_labelled_commodity_state,import_reception,fish,SSD-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,SSD-N-TRADE-GATEWAY,molluscs,molluscs,import_reception,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
SSD-M-PREPARED-CRUSTACEANS-M-48EAF6300,South Sudan,SSD,prepared crustaceans molluscs @ South Sudan national aquatic-food trade gateway [export_dispatch],mass_labelled_commodity_state,export_dispatch,fish,SSD-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,SSD-N-TRADE-GATEWAY,prepared crustaceans molluscs,prepared_crustaceans_molluscs,export_dispatch,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
SSD-M-PREPARED-CRUSTACEANS-M-B025FE2C1,South Sudan,SSD,prepared crustaceans molluscs @ South Sudan national aquatic-food trade gateway [import_reception],mass_labelled_commodity_state,import_reception,fish,SSD-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,SSD-N-TRADE-GATEWAY,prepared crustaceans molluscs,prepared_crustaceans_molluscs,import_reception,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
SSD-M-PREPARED-OR-PRESERVED-3FA1D9021,South Sudan,SSD,prepared or preserved fish @ South Sudan national aquatic-food trade gateway [export_dispatch],mass_labelled_commodity_state,export_dispatch,fish,SSD-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,SSD-N-TRADE-GATEWAY,prepared or preserved fish,prepared_or_preserved_fish,export_dispatch,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
SSD-M-PREPARED-OR-PRESERVED-6369FCA8C,South Sudan,SSD,prepared or preserved fish @ South Sudan national aquatic-food trade gateway [import_reception],mass_labelled_commodity_state,import_reception,fish,SSD-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,SSD-N-TRADE-GATEWAY,prepared or preserved fish,prepared_or_preserved_fish,import_reception,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
SDN-M-NILE-TILAPIA-A5E10C50E,Sudan,SDN,Nile tilapia @ Kosti; Elfitihab; Fisheries Centre fish farm [source_stock],mass_labelled_commodity_state,source_stock,fish,SDN-N-KOSTI-ELFITIHAB-FISHERIES-3E47A20,,,SDN_WHITE_NILE_TILAPIA,location-product pair retained from evidence record; quantity may be unresolved,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,commodity_state,SDN-N-KOSTI-ELFITIHAB-FISHERIES-3E47A20,Nile tilapia,unspecified_form,source_stock,named_product_or_taxon,location-product pair retained from evidence record; quantity may be unresolved,yes,yes,new_v1_1_0_mass_state
SDN-M-NILE-TILAPIA-869FAD7DF,Sudan,SDN,Nile tilapia @ three White Nile localities [source_stock],mass_labelled_commodity_state,source_stock,fish,SDN-N-THREE-WHITE-NILE-LOCALITIE-06C9C54,,,OD-R2-SDN-FISH-001 | R2-SDN-FISH-001,location-product pair retained from evidence record; quantity may be unresolved,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,commodity_state,SDN-N-THREE-WHITE-NILE-LOCALITIE-06C9C54,Nile tilapia,unspecified_form,source_stock,named_product_or_taxon,location-product pair retained from evidence record; quantity may be unresolved,yes,yes,new_v1_1_0_mass_state
SDN-M-NILE-TILAPIA-3DF2EFF4D,Sudan,SDN,Nile tilapia @ tilapia consumers [consumption_sink],mass_labelled_commodity_state,consumption_sink,fish,SDN-N-TILAPIA-CONSUMERS-A3FE635,,,OD-R2-SDN-FISH-001 | R2-SDN-FISH-001,destination-product route context; local absorption not assumed,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,commodity_state,SDN-N-TILAPIA-CONSUMERS-A3FE635,Nile tilapia,unspecified_form,consumption_sink,named_product_or_taxon,destination-product route context; local absorption not assumed,yes,yes,new_v1_1_0_mass_state
